OrderID,OrderDate,CustomerID,ProductID,SalespersonID,RegionID,Quantity,UnitPrice,Discount,Cost,Sales,Profit
5166,2023-07-02,1037,2039,3003,4004,4,136.3,0.05,23.76,517.94,422.9
5905,2023-07-03,1092,2037,3022,4005,14,168.3,0.15,113.17,2002.77,418.39
5465,2023-07-03,1055,2025,3007,4003,5,254.89,0.2,148.5,1019.56,277.06
6246,2023-07-04,1062,2047,3004,4001,2,478.62,0.0,113.02,957.24,731.2
6609,2023-07-04,1092,2021,3022,4004,17,367.53,0.15,36.14,5310.81,4696.43
7119,2023-07-04,1016,2003,3016,4002,12,475.33,0.2,181.41,4563.17,2386.25
6886,2023-07-04,1021,2036,3022,4005,19,407.55,0.0,212.04,7743.45,3714.69
6616,2023-07-05,1080,2012,3002,4002,16,74.85,0.0,95.15,1197.6,-324.8
6909,2023-07-05,1048,2047,3019,4001,6,306.28,0.05,139.94,1745.8,906.16
6052,2023-07-05,1054,2034,3003,4001,7,275.63,0.0,163.98,1929.41,781.55
7074,2023-07-06,1041,2032,3014,4005,18,392.61,0.05,78.93,6713.63,5292.89
5834,2023-07-06,1052,2004,3019,4001,13,94.88,0.15,133.99,1048.42,-693.45
7266,2023-07-06,1009,2042,3004,4005,14,146.97,0.0,109.51,2057.58,524.44
5719,2023-07-06,1078,2015,3003,4004,18,289.36,0.15,110.32,4427.21,2441.45
5280,2023-07-07,1058,2022,3011,4003,14,330.69,0.0,45.05,4629.66,3998.96
5928,2023-07-08,1093,2041,3025,4003,5,257.14,0.15,172.96,1092.84,228.04
5891,2023-07-09,1030,2024,3017,4002,12,315.1,0.2,209.61,3024.96,509.64
7186,2023-07-10,1080,2040,3017,4004,14,126.41,0.15,60.37,1504.28,659.1
5332,2023-07-10,1017,2041,3004,4005,11,398.51,0.05,184.83,4164.43,2131.3
7032,2023-07-11,1048,2025,3022,4004,7,444.29,0.1,127.56,2799.03,1906.11
7107,2023-07-11,1058,2047,3004,4002,15,259.19,0.0,92.25,3887.85,2504.1
6089,2023-07-12,1001,2008,3013,4002,11,267.82,0.1,91.34,2651.42,1646.68
6806,2023-07-12,1023,2041,3001,4004,3,354.09,0.2,218.75,849.82,193.57
6165,2023-07-13,1099,2021,3022,4001,5,214.26,0.05,142.46,1017.73,305.43
5314,2023-07-14,1076,2044,3019,4001,6,227.97,0.2,235.14,1094.26,-316.58
5275,2023-07-14,1025,2010,3001,4004,18,100.51,0.2,276.39,1447.34,-3527.68
5517,2023-07-14,1001,2007,3015,4003,9,371.34,0.1,162.74,3007.85,1543.19
5255,2023-07-14,1074,2028,3009,4001,1,357.66,0.1,187.91,321.89,133.98
7373,2023-07-14,1044,2011,3008,4004,18,355.93,0.2,266.32,5125.39,331.63
6432,2023-07-14,1036,2023,3025,4005,7,389.79,0.2,79.07,2182.82,1629.33
6310,2023-07-14,1088,2023,3012,4002,5,272.36,0.2,285.31,1089.44,-337.11
5847,2023-07-15,1091,2037,3017,4004,14,456.7,0.0,235.97,6393.8,3090.22
7093,2023-07-15,1086,2043,3006,4002,11,348.95,0.05,124.39,3646.53,2278.24
6137,2023-07-15,1016,2001,3004,4003,14,113.93,0.0,184.62,1595.02,-989.66
5061,2023-07-16,1022,2020,3011,4005,12,183.4,0.1,119.44,1980.72,547.44
5548,2023-07-16,1057,2029,3019,4005,10,395.81,0.2,105.24,3166.48,2114.08
5892,2023-07-16,1029,2035,3016,4004,3,374.37,0.2,215.39,898.49,252.32
5274,2023-07-16,1063,2002,3012,4002,11,97.68,0.2,138.81,859.58,-667.33
6890,2023-07-16,1089,2036,3018,4005,2,191.53,0.0,226.0,383.06,-68.94
5486,2023-07-17,1005,2027,3001,4001,5,247.39,0.05,262.11,1175.1,-135.45
5886,2023-07-17,1051,2011,3003,4002,2,122.64,0.05,196.7,233.02,-160.38
6928,2023-07-18,1070,2023,3001,4002,12,355.5,0.05,60.12,4052.7,3331.26
6742,2023-07-18,1014,2002,3019,4002,5,468.1,0.2,102.26,1872.4,1361.1
5901,2023-07-18,1001,2040,3001,4005,1,167.54,0.05,123.41,159.16,35.75
7413,2023-07-19,1008,2046,3019,4003,18,463.01,0.1,77.6,7500.76,6103.96
5601,2023-07-19,1006,2012,3010,4003,5,382.46,0.0,195.93,1912.3,932.65
7285,2023-07-21,1050,2002,3014,4002,18,473.14,0.15,152.35,7239.04,4496.74
5527,2023-07-21,1028,2030,3017,4003,2,261.34,0.15,139.1,444.28,166.08
6000,2023-07-22,1081,2019,3017,4002,6,142.33,0.1,46.79,768.58,487.84
6751,2023-07-22,1020,2019,3018,4005,3,231.61,0.05,191.84,660.09,84.57
6282,2023-07-23,1003,2027,3005,4001,17,471.7,0.2,43.32,6415.12,5678.68
5774,2023-07-23,1026,2044,3013,4002,11,335.41,0.0,129.4,3689.51,2266.11
5589,2023-07-23,1062,2022,3015,4005,9,281.31,0.1,83.44,2278.61,1527.65
5174,2023-07-23,1017,2046,3023,4003,13,184.09,0.05,215.03,2273.51,-521.88
5023,2023-07-23,1068,2004,3015,4002,9,222.78,0.15,46.58,1704.27,1285.05
7435,2023-07-23,1032,2011,3008,4004,17,493.78,0.1,104.61,7554.83,5776.46
7082,2023-07-24,1044,2021,3017,4002,14,204.04,0.05,146.46,2713.73,663.29
7201,2023-07-24,1082,2045,3011,4004,5,136.34,0.05,86.67,647.62,214.27
5745,2023-07-24,1068,2040,3011,4003,14,280.59,0.15,107.35,3339.02,1836.12
6940,2023-07-24,1015,2050,3010,4002,17,351.84,0.2,50.69,4785.02,3923.29
5478,2023-07-24,1027,2035,3012,4004,2,418.94,0.05,178.2,795.99,439.59
5210,2023-07-25,1058,2004,3008,4002,17,81.89,0.0,270.38,1392.13,-3204.33
6333,2023-07-25,1067,2005,3017,4003,16,303.19,0.2,152.09,3880.83,1447.39
7230,2023-07-25,1060,2015,3013,4005,14,278.5,0.05,52.43,3704.05,2970.03
7080,2023-07-26,1060,2017,3010,4005,9,139.88,0.15,97.39,1070.08,193.57
7341,2023-07-28,1013,2046,3022,4005,1,279.15,0.1,54.0,251.24,197.24
5408,2023-07-28,1050,2044,3022,4003,19,96.97,0.0,98.4,1842.43,-27.17
6097,2023-07-28,1003,2024,3016,4001,19,107.58,0.05,24.74,1941.82,1471.76
5354,2023-07-29,1018,2027,3009,4002,19,314.07,0.2,197.07,4773.86,1029.53
6675,2023-07-29,1004,2047,3005,4001,10,218.54,0.2,122.21,1748.32,526.22
6447,2023-07-30,1026,2008,3022,4005,18,429.99,0.0,182.94,7739.82,4446.9
5674,2023-07-31,1034,2001,3015,4002,13,299.66,0.2,167.47,3116.46,939.35
5967,2023-08-01,1019,2049,3016,4004,13,280.91,0.1,287.18,3286.65,-446.69
6450,2023-08-01,1098,2008,3018,4002,3,470.55,0.05,50.4,1341.07,1189.87
5079,2023-08-03,1016,2007,3022,4002,9,430.84,0.0,270.51,3877.56,1442.97
5562,2023-08-04,1100,2037,3024,4004,13,392.4,0.0,206.93,5101.2,2411.11
5406,2023-08-04,1054,2006,3017,4004,5,160.82,0.05,51.91,763.89,504.34
5450,2023-08-04,1056,2034,3023,4004,14,303.21,0.1,28.52,3820.45,3421.17
7315,2023-08-04,1053,2004,3009,4003,18,358.63,0.1,126.92,5809.81,3525.25
5969,2023-08-05,1029,2032,3024,4004,16,132.95,0.0,252.23,2127.2,-1908.48
6677,2023-08-05,1020,2039,3013,4002,5,224.28,0.05,168.26,1065.33,224.03
5207,2023-08-05,1039,2018,3013,4005,14,389.27,0.0,252.84,5449.78,1910.02
5108,2023-08-05,1091,2045,3016,4005,13,215.53,0.15,151.25,2381.61,415.36
5724,2023-08-05,1070,2041,3012,4002,8,452.06,0.1,132.04,3254.83,2198.51
5111,2023-08-06,1012,2049,3012,4001,19,412.26,0.0,212.53,7832.94,3794.87
6583,2023-08-06,1033,2024,3021,4002,13,372.26,0.15,203.07,4113.47,1473.56
5836,2023-08-06,1026,2027,3003,4002,10,113.35,0.0,169.33,1133.5,-559.8
6437,2023-08-06,1029,2004,3006,4005,12,263.84,0.1,92.12,2849.47,1744.03
5374,2023-08-07,1092,2009,3003,4005,14,149.51,0.05,221.37,1988.48,-1110.7
5298,2023-08-07,1049,2040,3008,4005,9,468.06,0.2,61.79,3370.03,2813.92
5572,2023-08-07,1026,2024,3014,4005,11,497.82,0.05,38.24,5202.22,4781.58
5665,2023-08-08,1095,2039,3018,4003,2,178.73,0.2,248.06,285.97,-210.15
7196,2023-08-08,1002,2040,3017,4002,6,253.65,0.2,181.21,1217.52,130.26
6887,2023-08-08,1019,2019,3003,4001,4,68.01,0.1,210.67,244.84,-597.84
5246,2023-08-08,1004,2050,3020,4003,17,331.81,0.1,280.6,5076.69,306.49
7387,2023-08-09,1005,2036,3012,4003,17,201.27,0.05,33.01,3250.51,2689.34
6655,2023-08-09,1028,2048,3005,4005,1,477.29,0.15,255.77,405.7,149.93
6996,2023-08-09,1009,2024,3006,4003,12,225.33,0.05,232.19,2568.76,-217.52
6536,2023-08-09,1002,2022,3013,4004,14,399.72,0.15,70.62,4756.67,3767.99
5039,2023-08-09,1092,2048,3007,4002,10,271.63,0.0,23.82,2716.3,2478.1
6627,2023-08-09,1082,2025,3006,4001,1,213.53,0.1,83.75,192.18,108.43
5893,2023-08-10,1049,2013,3002,4002,11,158.54,0.0,170.06,1743.94,-126.72
6452,2023-08-10,1004,2032,3010,4004,12,292.47,0.15,105.44,2983.19,1717.91
5316,2023-08-11,1028,2042,3006,4001,16,324.68,0.15,134.52,4415.65,2263.33
6418,2023-08-11,1012,2044,3013,4005,13,456.25,0.0,249.41,5931.25,2688.92
5017,2023-08-12,1060,2008,3010,4005,19,289.45,0.05,65.82,5224.57,3973.99
5755,2023-08-12,1047,2026,3022,4003,14,314.64,0.2,276.15,3523.97,-342.13
6308,2023-08-13,1059,2008,3005,4004,17,249.12,0.15,122.56,3599.78,1516.26
5613,2023-08-13,1066,2023,3011,4003,18,213.98,0.15,105.87,3273.89,1368.23
5098,2023-08-13,1096,2022,3025,4005,6,277.32,0.1,53.97,1497.53,1173.71
5693,2023-08-13,1005,2046,3003,4001,5,423.92,0.15,191.65,1801.66,843.41
5129,2023-08-13,1012,2047,3009,4001,17,223.92,0.05,59.14,3616.31,2610.93
5028,2023-08-14,1099,2034,3021,4001,5,254.34,0.1,79.62,1144.53,746.43
5230,2023-08-14,1009,2037,3013,4001,7,183.36,0.05,230.95,1219.34,-397.31
5691,2023-08-14,1085,2025,3025,4001,10,372.99,0.05,190.94,3543.4,1634.0
6670,2023-08-14,1058,2015,3014,4004,17,186.85,0.15,251.27,2699.98,-1571.61
5863,2023-08-15,1029,2048,3012,4001,9,276.61,0.05,238.21,2365.02,221.13
6379,2023-08-15,1077,2011,3025,4001,7,288.4,0.1,150.44,1816.92,763.84
6733,2023-08-15,1056,2016,3023,4003,10,61.61,0.2,74.37,492.88,-250.82
6490,2023-08-15,1035,2013,3020,4002,14,414.26,0.2,169.94,4639.71,2260.55
5477,2023-08-16,1067,2009,3025,4005,18,190.86,0.2,222.72,2748.38,-1260.58
6962,2023-08-16,1004,2046,3010,4004,3,143.94,0.05,232.72,410.23,-287.93
5483,2023-08-17,1051,2006,3005,4001,1,222.4,0.2,247.71,177.92,-69.79
5006,2023-08-17,1062,2029,3015,4001,14,473.9,0.05,246.14,6302.87,2856.91
5738,2023-08-18,1029,2027,3007,4003,4,347.6,0.15,235.61,1181.84,239.4
6587,2023-08-18,1066,2034,3019,4004,14,418.7,0.05,258.1,5568.71,1955.31
7228,2023-08-18,1068,2031,3012,4004,11,258.98,0.05,236.16,2706.34,108.58
6975,2023-08-18,1056,2018,3010,4002,6,375.71,0.15,258.66,1916.12,364.16
6118,2023-08-19,1008,2049,3011,4002,10,62.88,0.1,114.8,565.92,-582.08
5222,2023-08-19,1074,2015,3025,4002,5,429.89,0.1,79.05,1934.5,1539.25
5588,2023-08-19,1062,2029,3024,4002,9,169.05,0.15,86.84,1293.23,511.67
6004,2023-08-19,1040,2049,3012,4004,1,333.21,0.15,258.7,283.23,24.53
7279,2023-08-19,1017,2044,3006,4002,2,124.49,0.05,21.23,236.53,194.07
6891,2023-08-20,1033,2009,3017,4003,1,365.08,0.0,95.6,365.08,269.48
6595,2023-08-20,1075,2049,3004,4003,10,208.05,0.1,26.06,1872.45,1611.85
6349,2023-08-20,1059,2025,3010,4003,3,387.49,0.0,281.27,1162.47,318.66
5953,2023-08-20,1054,2018,3005,4003,8,455.63,0.05,67.81,3462.79,2920.31
5903,2023-08-21,1047,2024,3024,4002,5,193.83,0.05,150.02,920.69,170.59
6221,2023-08-21,1018,2045,3002,4002,14,195.62,0.05,54.84,2601.75,1833.99
5066,2023-08-22,1016,2037,3007,4002,18,284.85,0.05,43.73,4870.93,4083.79
6539,2023-08-22,1011,2041,3024,4003,6,253.2,0.15,207.31,1291.32,47.46
7487,2023-08-22,1029,2008,3010,4002,16,397.47,0.15,213.0,5405.59,1997.59
5482,2023-08-22,1061,2033,3008,4004,13,184.12,0.1,247.34,2154.2,-1061.22
5236,2023-08-23,1037,2026,3021,4002,13,97.02,0.0,132.54,1261.26,-461.76
6037,2023-08-23,1040,2035,3001,4002,10,263.99,0.2,222.65,2111.92,-114.58
5102,2023-08-23,1016,2030,3024,4005,6,379.3,0.2,131.2,1820.64,1033.44
6305,2023-08-24,1025,2009,3018,4003,17,104.71,0.05,105.18,1691.07,-96.99
5228,2023-08-24,1040,2044,3017,4005,4,180.79,0.0,271.63,723.16,-363.36
6691,2023-08-24,1006,2048,3023,4001,16,79.78,0.05,267.23,1212.66,-3063.02
5660,2023-08-25,1015,2017,3009,4005,13,52.26,0.0,184.11,679.38,-1714.05
5884,2023-08-25,1094,2021,3003,4003,18,152.15,0.0,258.82,2738.7,-1920.06
6258,2023-08-26,1054,2010,3002,4002,10,460.15,0.15,227.51,3911.28,1636.18
5987,2023-08-26,1009,2010,3007,4002,3,58.36,0.15,95.29,148.82,-137.05
5069,2023-08-27,1057,2040,3013,4001,7,373.76,0.15,90.23,2223.87,1592.26
6453,2023-08-27,1081,2036,3023,4001,7,250.75,0.1,286.42,1579.72,-425.22
5018,2023-08-27,1097,2001,3017,4002,13,169.87,0.05,263.93,2097.89,-1333.2
6372,2023-08-28,1030,2050,3013,4004,18,455.83,0.2,132.04,6563.95,4187.23
5995,2023-08-28,1074,2035,3014,4001,19,284.57,0.1,281.14,4866.15,-475.51
6170,2023-08-28,1037,2033,3018,4001,5,272.08,0.0,151.01,1360.4,605.35
6923,2023-08-28,1100,2020,3022,4001,10,251.57,0.1,89.73,2264.13,1366.83
6217,2023-08-29,1045,2036,3001,4002,19,320.46,0.05,122.72,5784.3,3452.62
6396,2023-08-29,1083,2046,3008,4005,9,143.77,0.15,270.43,1099.84,-1334.03
5585,2023-08-29,1004,2041,3003,4003,16,163.78,0.05,60.84,2489.46,1516.02
5337,2023-08-29,1092,2009,3014,4004,6,206.59,0.0,133.68,1239.54,437.46
5652,2023-08-29,1002,2042,3020,4005,2,302.24,0.0,166.49,604.48,271.5
7160,2023-08-30,1062,2032,3018,4003,5,378.06,0.2,160.8,1512.24,708.24
6421,2023-08-30,1010,2016,3018,4002,18,427.17,0.15,219.22,6535.7,2589.74
6747,2023-08-30,1076,2014,3022,4005,9,150.54,0.2,227.43,1083.89,-962.98
6971,2023-08-30,1013,2028,3003,4002,14,320.1,0.1,168.53,4033.26,1673.84
5460,2023-08-31,1066,2001,3008,4005,19,385.07,0.1,108.25,6584.7,4527.95
5293,2023-08-31,1019,2026,3006,4001,15,480.21,0.05,94.33,6842.99,5428.04
6286,2023-08-31,1089,2041,3009,4003,3,54.05,0.0,178.31,162.15,-372.78
7232,2023-08-31,1032,2025,3015,4002,12,468.69,0.1,109.47,5061.85,3748.21
5242,2023-09-01,1017,2021,3019,4005,13,372.23,0.15,29.79,4113.14,3725.87
6470,2023-09-01,1081,2036,3014,4001,18,397.31,0.0,40.56,7151.58,6421.5
7004,2023-09-01,1049,2050,3017,4003,3,222.7,0.1,34.27,601.29,498.48
6918,2023-09-01,1098,2017,3009,4003,2,335.4,0.0,230.71,670.8,209.38
6925,2023-09-02,1043,2040,3023,4001,8,399.04,0.05,246.59,3032.7,1059.98
5357,2023-09-02,1011,2040,3024,4003,19,360.82,0.1,111.27,6170.02,4055.89
7008,2023-09-02,1068,2021,3019,4005,6,69.79,0.2,80.83,334.99,-149.99
5749,2023-09-02,1005,2012,3004,4005,19,124.79,0.2,268.95,1896.81,-3213.24
5646,2023-09-02,1023,2020,3022,4005,18,487.8,0.0,235.49,8780.4,4541.58
6167,2023-09-02,1045,2043,3023,4001,4,276.45,0.2,285.06,884.64,-255.6
5974,2023-09-03,1047,2005,3020,4005,5,377.42,0.15,104.7,1604.04,1080.54
5188,2023-09-03,1009,2028,3021,4003,9,377.14,0.0,84.63,3394.26,2632.59
6109,2023-09-03,1074,2034,3012,4003,4,369.17,0.0,146.56,1476.68,890.44
7386,2023-09-04,1017,2032,3010,4001,2,454.89,0.1,243.63,818.8,331.54
7056,2023-09-04,1075,2022,3016,4003,12,186.18,0.2,199.97,1787.33,-612.31
5853,2023-09-04,1051,2004,3011,4001,10,287.05,0.15,115.79,2439.92,1282.02
6254,2023-09-04,1072,2022,3009,4002,16,285.8,0.0,176.47,4572.8,1749.28
7029,2023-09-04,1021,2027,3015,4002,13,134.04,0.05,147.91,1655.39,-267.44
5190,2023-09-04,1028,2035,3007,4001,14,53.65,0.0,58.98,751.1,-74.62
7022,2023-09-05,1055,2019,3018,4002,8,474.25,0.05,206.69,3604.3,1950.78
5849,2023-09-05,1091,2037,3016,4005,1,286.22,0.05,71.48,271.91,200.43
7355,2023-09-05,1021,2027,3011,4005,10,236.33,0.1,94.17,2126.97,1185.27
5252,2023-09-06,1054,2017,3001,4001,12,442.07,0.15,270.79,4509.11,1259.63
7498,2023-09-06,1077,2017,3025,4002,3,205.51,0.05,245.28,585.7,-150.14
5779,2023-09-06,1011,2028,3020,4001,4,441.68,0.2,229.6,1413.38,494.98
5866,2023-09-07,1026,2005,3011,4004,15,413.32,0.1,70.62,5579.82,4520.52
5606,2023-09-07,1004,2002,3006,4001,1,422.72,0.2,124.04,338.18,214.14
6444,2023-09-07,1075,2016,3005,4002,19,355.73,0.1,64.51,6082.98,4857.29
6132,2023-09-07,1026,2005,3015,4005,11,237.67,0.15,74.92,2222.21,1398.09
6724,2023-09-07,1017,2027,3019,4004,13,442.83,0.2,115.41,4605.43,3105.1
5824,2023-09-07,1054,2004,3022,4005,1,352.51,0.0,119.02,352.51,233.49
5090,2023-09-08,1069,2030,3003,4005,19,456.01,0.15,22.59,7364.56,6935.35
7328,2023-09-08,1026,2037,3012,4004,12,106.75,0.15,234.04,1088.85,-1719.63
5380,2023-09-08,1053,2045,3015,4002,11,411.89,0.15,225.83,3851.17,1367.04
5593,2023-09-08,1055,2020,3013,4005,8,236.63,0.2,237.27,1514.43,-383.73
6241,2023-09-08,1056,2035,3025,4005,4,227.42,0.1,265.71,818.71,-244.13
5005,2023-09-08,1063,2023,3013,4002,4,459.01,0.05,297.33,1744.24,554.92
5820,2023-09-09,1087,2012,3020,4004,18,118.47,0.2,187.49,1705.97,-1668.85
5120,2023-09-10,1067,2017,3013,4005,17,474.04,0.0,163.39,8058.68,5281.05
5341,2023-09-10,1035,2046,3010,4005,16,115.53,0.0,164.01,1848.48,-775.68
5640,2023-09-11,1003,2038,3004,4001,3,233.06,0.05,241.23,664.22,-59.47
5744,2023-09-11,1033,2030,3013,4003,14,248.07,0.1,115.33,3125.68,1511.06
7360,2023-09-11,1059,2027,3011,4004,6,168.53,0.1,89.41,910.06,373.6
5221,2023-09-11,1009,2024,3017,4005,13,178.43,0.15,46.18,1971.65,1371.31
6821,2023-09-11,1065,2035,3017,4003,3,117.22,0.2,33.59,281.33,180.56
5469,2023-09-12,1016,2021,3009,4003,14,229.17,0.05,137.62,3047.96,1121.28
7368,2023-09-12,1088,2015,3015,4003,13,179.0,0.1,284.93,2094.3,-1609.79
5946,2023-09-12,1088,2015,3020,4005,9,158.1,0.15,174.85,1209.46,-364.19
5273,2023-09-12,1062,2048,3008,4004,3,175.97,0.05,261.36,501.51,-282.57
5283,2023-09-13,1032,2047,3017,4004,1,94.88,0.0,241.32,94.88,-146.44
7183,2023-09-13,1078,2011,3014,4002,15,495.45,0.05,74.83,7060.16,5937.71
5452,2023-09-13,1074,2035,3024,4001,14,138.01,0.1,248.59,1738.93,-1741.33
5620,2023-09-13,1044,2012,3012,4003,16,406.24,0.2,71.21,5199.87,4060.51
6462,2023-09-14,1002,2050,3025,4004,8,160.38,0.05,163.88,1218.89,-92.15
6034,2023-09-14,1031,2031,3025,4001,15,173.56,0.05,236.13,2473.23,-1068.72
6279,2023-09-14,1062,2040,3010,4004,2,72.25,0.05,159.91,137.28,-182.54
7284,2023-09-14,1038,2026,3009,4005,7,267.14,0.1,82.18,1682.98,1107.72
6312,2023-09-14,1038,2008,3004,4002,17,294.89,0.2,277.28,4010.5,-703.26
6943,2023-09-14,1013,2011,3004,4004,8,438.08,0.05,214.57,3329.41,1612.85
5883,2023-09-15,1013,2044,3013,4003,11,390.78,0.05,235.02,4083.65,1498.43
5414,2023-09-15,1094,2009,3014,4001,10,135.71,0.15,106.48,1153.54,88.74
5148,2023-09-15,1036,2019,3017,4005,7,140.74,0.15,148.82,837.4,-204.34
5930,2023-09-16,1065,2012,3016,4002,10,56.51,0.2,171.87,452.08,-1266.62
6078,2023-09-16,1099,2019,3019,4005,13,423.02,0.1,224.56,4949.33,2030.05
5731,2023-09-16,1064,2018,3013,4004,15,262.76,0.1,152.5,3547.26,1259.76
6848,2023-09-16,1062,2003,3023,4003,16,411.03,0.1,146.89,5918.83,3568.59
7090,2023-09-17,1044,2033,3022,4005,8,55.04,0.15,34.96,374.27,94.59
7051,2023-09-17,1018,2009,3021,4003,11,61.19,0.15,83.41,572.13,-345.38
5518,2023-09-18,1008,2014,3022,4005,3,381.17,0.05,69.13,1086.33,878.94
6261,2023-09-18,1057,2003,3004,4003,5,240.78,0.0,297.33,1203.9,-282.75
6679,2023-09-19,1024,2034,3024,4003,16,281.14,0.15,194.39,3823.5,713.26
6263,2023-09-19,1041,2038,3021,4002,15,409.32,0.2,233.02,4911.84,1416.54
6550,2023-09-19,1038,2007,3009,4005,5,340.94,0.15,190.33,1449.0,497.35
6750,2023-09-20,1005,2016,3008,4002,14,436.44,0.15,237.29,5193.64,1871.58
6995,2023-09-20,1026,2043,3019,4005,14,152.22,0.15,25.52,1811.42,1454.14
5758,2023-09-20,1052,2049,3005,4001,16,297.49,0.05,79.6,4521.85,3248.25
6341,2023-09-21,1006,2022,3021,4003,12,478.88,0.0,45.78,5746.56,5197.2
5838,2023-09-22,1035,2043,3021,4003,6,301.16,0.0,31.65,1806.96,1617.06
5639,2023-09-23,1077,2013,3017,4005,3,101.93,0.05,286.58,290.5,-569.24
7193,2023-09-24,1035,2006,3009,4002,16,195.27,0.0,254.17,3124.32,-942.4
5721,2023-09-24,1051,2039,3016,4005,11,250.26,0.0,60.76,2752.86,2084.5
5353,2023-09-25,1065,2003,3012,4004,13,363.69,0.1,60.91,4255.17,3463.34
5501,2023-09-25,1078,2024,3017,4002,5,51.18,0.05,143.62,243.1,-475.0
6365,2023-09-26,1058,2047,3019,4005,5,333.5,0.2,246.1,1334.0,103.5
5425,2023-09-26,1038,2021,3011,4002,19,121.21,0.1,204.8,2072.69,-1818.51
7192,2023-09-26,1021,2022,3024,4004,1,359.59,0.15,49.33,305.65,256.32
5123,2023-09-27,1040,2020,3008,4002,13,201.97,0.1,139.36,2363.05,551.37
5164,2023-09-27,1062,2004,3021,4004,6,311.61,0.05,277.31,1776.18,112.32
6358,2023-09-28,1063,2047,3003,4004,3,153.97,0.1,130.02,415.72,25.66
7404,2023-09-28,1096,2010,3013,4002,11,223.57,0.2,167.88,1967.42,120.74
5970,2023-09-28,1060,2008,3025,4005,15,79.18,0.2,73.42,950.16,-151.14
5411,2023-09-28,1054,2047,3020,4004,17,359.55,0.1,141.39,5501.12,3097.49
5048,2023-09-28,1001,2014,3015,4005,3,186.87,0.1,73.4,504.55,284.35
5398,2023-09-28,1032,2026,3001,4003,18,69.76,0.2,28.83,1004.54,485.6
5996,2023-09-28,1030,2030,3007,4003,16,127.44,0.2,270.47,1631.23,-2696.29
5305,2023-09-29,1016,2041,3017,4004,4,295.04,0.2,204.07,944.13,127.85
7313,2023-09-29,1090,2015,3002,4004,15,369.2,0.05,230.09,5261.1,1809.75
5358,2023-09-29,1085,2038,3012,4001,13,290.31,0.2,177.63,3019.22,710.03
6199,2023-09-29,1039,2044,3006,4004,10,487.84,0.15,226.83,4146.64,1878.34
5203,2023-09-29,1053,2045,3004,4002,4,139.47,0.0,176.23,557.88,-147.04
5118,2023-09-29,1043,2045,3023,4002,4,242.93,0.0,226.5,971.72,65.72
5504,2023-09-29,1027,2038,3013,4004,1,299.71,0.05,171.04,284.72,113.68
5376,2023-09-29,1069,2011,3005,4002,16,296.43,0.0,292.89,4742.88,56.64
7483,2023-09-29,1029,2002,3025,4001,4,197.98,0.1,298.65,712.73,-481.87
6475,2023-09-29,1047,2043,3009,4002,18,264.17,0.0,249.07,4755.06,271.8
6007,2023-09-30,1073,2030,3013,4001,17,103.4,0.1,280.6,1582.02,-3188.18
7113,2023-10-01,1047,2043,3023,4003,13,210.28,0.05,244.71,2596.96,-584.27
5155,2023-10-01,1064,2037,3022,4003,5,284.04,0.2,164.49,1136.16,313.71
5470,2023-10-01,1008,2035,3007,4003,1,310.99,0.05,37.12,295.44,258.32
6146,2023-10-01,1079,2018,3005,4003,1,360.15,0.15,136.11,306.13,170.02
5081,2023-10-01,1090,2029,3023,4004,3,324.93,0.2,290.45,779.83,-91.52
6607,2023-10-01,1072,2039,3025,4005,7,103.09,0.05,293.34,685.55,-1367.83
6098,2023-10-01,1044,2015,3019,4003,4,499.06,0.05,166.19,1896.43,1231.67
7358,2023-10-01,1034,2043,3007,4001,4,244.41,0.0,39.55,977.64,819.44
5818,2023-10-02,1036,2034,3018,4002,7,53.7,0.2,111.59,300.72,-480.41
5106,2023-10-02,1092,2019,3013,4004,6,207.44,0.0,40.75,1244.64,1000.14
6043,2023-10-03,1045,2032,3015,4005,12,492.87,0.0,279.34,5914.44,2562.36
5094,2023-10-04,1095,2019,3017,4005,14,94.32,0.1,91.19,1188.43,-88.23
5811,2023-10-04,1086,2027,3015,4004,18,53.13,0.15,36.79,812.89,150.67
5881,2023-10-05,1001,2021,3011,4001,7,372.28,0.1,44.92,2345.36,2030.92
5403,2023-10-06,1039,2009,3021,4004,10,142.42,0.05,208.65,1352.99,-733.51
5653,2023-10-06,1084,2043,3022,4003,14,199.43,0.0,278.79,2792.02,-1111.04
6646,2023-10-06,1070,2034,3004,4004,8,218.73,0.0,146.35,1749.84,579.04
6023,2023-10-06,1038,2036,3013,4001,1,137.18,0.15,51.75,116.6,64.85
6339,2023-10-07,1077,2032,3005,4004,19,457.42,0.2,24.72,6952.78,6483.1
5694,2023-10-07,1083,2023,3020,4003,15,68.72,0.15,195.92,876.18,-2062.62
6654,2023-10-07,1003,2004,3023,4002,8,322.75,0.1,203.72,2323.8,694.04
7099,2023-10-07,1081,2036,3023,4005,13,60.4,0.15,39.19,667.42,157.95
6128,2023-10-07,1089,2050,3008,4003,5,362.3,0.15,131.83,1539.78,880.63
6956,2023-10-07,1036,2010,3022,4003,14,196.14,0.05,184.26,2608.66,29.02
6610,2023-10-07,1062,2020,3019,4001,19,309.8,0.15,282.43,5003.27,-362.9
5911,2023-10-08,1001,2017,3013,4003,2,96.14,0.05,73.41,182.67,35.85
7288,2023-10-09,1062,2026,3007,4001,10,404.13,0.1,126.39,3637.17,2373.27
